OBJECTID,FID_1,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,SHAPE_Leng,GlobalID,CreationDa,Creator,EditDate,Editor,SHAPE_Le_1,Shape_Length,Shape_Area,FID,Site_Name,Site_Score,Site_EPA_I,SEMS_ID,Region_ID,State_1,City_1,County_1,Status_1,Latitude,Longitude,Proposed_D,Listing_Da,Constructi,Construc_1,NOID_Date,Deletion_D,Site_Listi,Site_Progr,Proposed_F,Listing_FR,NOID_FR_No,Deletion_F,Restoratio,Site_has_h,x,y,Status_2,BUFF_DIST,ORIG_FID
154,2995,10002496,YAKIMA COUNTY JUSTICE CENTER,1500 PACIFIC AVE,YAKIMA,WA,98901,-999,(509) 574-1788,COUNTY,OPEN,-999,YAKIMA,53077,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.yakimacounty.us/574/Corrections,3/1/2016 0:00:00,UNVERIFIED,2/26/2020 0:00:00,https://www.yakimacounty.us/574/Corrections,NOT AVAILABLE,-999,0.004639156521220,{18DEEC2E-E5FC-476C-A9C7-1DFD1E4C1738},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,599.480119632875244,0.003248075297189,0.000000248136526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,3004,10006137,MADISON COUNTY CORRECTIONAL COMPLEX,940 MAIN STREET,ANDERSON,IN,46016,-999,(765) 642-0221,COUNTY,CLOSED,273,MADISON,18095,USA,922140,CORRECTIONAL INSTITUTIONS,https://madisoncourier.com/MobileContent/News/News/Article/Madison-Juvenile-Correctional-Facility-closing/178/961/105678,1/5/2017 0:00:00,IMAGERY/OTHER,12/11/2019 0:00:00,NOT AVAILABLE,NOT AVAILABLE,-999,0.001719192849250,{BAD5A01F-D243-4254-8CCD-AF9992D66191},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,206.133777929526360,0.001719192849250,0.000000138927527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,3005,10001837,MADISON COUNTY JAIL,720 CENTRAL AVE,ANDERSON,IN,46016,-999,(765) 646-9285,COUNTY,OPEN,389,MADISON,18095,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.sheriffofmadisoncounty.com/,3/6/2018 0:00:00,IMAGERY/OTHER,12/11/2019 0:00:00,http://www.sheriffofmadisoncounty.com/index.html,NOT AVAILABLE,207,0.002835468670550,{D051F50A-D6D6-4338-9650-A70E1CBF48EB},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,374.458335372058457,0.002835468670555,0.000000353334203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,3006,10002488,TACOMA NORTHWEST DETENTION CENTER,1623 E J ST,TACOMA,WA,98421,-999,(253) 396-1611,FEDERAL,OPEN,1382,PIERCE,53053,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ice.gov/detention-facility/tacoma-northwest-detention-center,10/11/2017 0:00:00,IMAGERY/OTHER,2/26/2020 0:00:00,https://www.ice.gov/detention-facility/tacoma-northwest-detention-center,MAXIMUM,1575,0.008147731177480,{5CCC3FA9-9104-4B69-A205-7FB238D661FF},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,1098.185267902081250,0.008147731177480,0.000003028016150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,3025,10005624,OWEN COUNTY JAIL,291 VANDALIA AVENUE,SPENCER,IN,47460,-999,(812) 829-4874,COUNTY,OPEN,-999,OWEN,18119,USA,922140,CORRECTIONAL INSTITUTIONS,https://spencercounty.in.gov/235/Sheriff-Jail,3/6/2018 0:00:00,IMAGERY/OTHER,12/11/2019 0:00:00,http://sheriff.owencounty.in.gov/,NOT AVAILABLE,72,0.001966564079240,{49C67F2D-83FC-49CB-A4D0-A080038C1ED3},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,242.424198052319525,0.001966564079240,0.000000186554906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,3039,10002470,HELEN B RATCLIFF WORK RELEASE,1531 13TH AVE S,SEATTLE,WA,98144,-999,(206) 320-6600,STATE,OPEN,40,KING,53033,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.doc.wa.gov/corrections/incarceration/work-release/locations.htm#helen-ratcliff,3/28/2017 0:00:00,IMAGERY/OTHER,2/26/2020 0:00:00,https://www.doc.wa.gov/corrections/incarceration/work-release/locations.htm#helen-ratcliff,MINIMUM,47,0.001246360000100,{AADC5433-0010-44F4-92C9-0210D0C1B63E},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,170.734199997037649,0.000650988576876,0.000000019642679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,3050,10006755,TIPPECANOE COUNTY WORK RELEASE,2800 N. 9TH STREET,LAFAYETTE,IN,47904,-999,(765) 742-1279,COUNTY,OPEN,-999,TIPPECANOE,18157,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.tippecanoe.in.gov/434/Community-Corrections,3/6/2018 0:00:00,IMAGERY/OTHER,12/11/2019 0:00:00,https://www.tippecanoe.in.gov/434/Community-Corrections,NOT AVAILABLE,-999,0.002277178557660,{D609463C-F6C7-46C1-86EE-349C24D78286},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,288.723533790787315,0.002277178557656,0.000000319331791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,3055,10006756,YOUTH CARE CENTER,727 CHESTNUT,EVANSVILLE,IN,47713,-999,(812) 421-3806,COUNTY,OPEN,23,VANDERBURGH,18163,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.in.gov/idoc/dys/files/Vanderburgh%20Audit%20Report%202018%20(final)%20(pdf).pdf,3/6/2018 0:00:00,IMAGERY/OTHER,12/11/2019 0:00:00,https://www.evansvillerescuemission.org/what-we-do/youth-care-center/,JUVENILE,40,0.001655724746880,{04148C18-AB74-4EFC-883A-E8842EDB6895},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,204.443230378508957,0.001655724746878,0.000000151977050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,3057,10001847,VIGO COUNTY JAIL,201 CHERRY ST,TERRE HAUTE,IN,47807,-999,(812) 462-3226,COUNTY,OPEN,229,VIGO,18167,USA,922140,CORRECTIONAL INSTITUTIONS,https://sheriff.vigocounty.in.gov/department/index.php?structureid=10,3/6/2018 0:00:00,IMAGERY/OTHER,12/11/2019 0:00:00,http://sheriff.vigocounty.in.gov/,NOT AVAILABLE,268,0.002856060471050,{8D0ACD90-A5E3-447B-8C61-0ACB3AE8573C},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,352.126531275313482,0.002856060471049,0.000000283889409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,3058,10006757,VIGO COUNTY JUVENILE CENTER,202 CRAWFORD ST,TERRE HAUTE,IN,47807,-999,(812) 462-3414,COUNTY,OPEN,18,VIGO,18167,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.vigocounty.in.gov/department/division.php?structureid=58,3/6/2018 0:00:00,IMAGERY/OTHER,12/11/2019 0:00:00,http://sheriff.vigocounty.in.gov/department/division.php?structureid=18,JUVENILE,19,0.002506365069100,{DCC15332-D5D0-4014-B256-537BE3F73934},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,304.297984113445125,0.002506365069100,0.000000203489796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,3060,10006758,VIGO COUNTY WORK RELEASE,104 S. FIRST STREET,TERRE HAUTE,IN,47807,-999,(812) 462-3381,COUNTY,OPEN,-999,VIGO,18167,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.vigocounty.in.gov/department/index.php?structureid=20,3/6/2018 0:00:00,IMAGERY/OTHER,12/11/2019 0:00:00,http://www.vigocounty.in.gov/department/index.php?structureid=20,NOT AVAILABLE,-999,0.001987037451340,{8F77DC8F-E804-4A27-B7EC-BCB8D5DA1B6A},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,264.023580739063277,0.001987037451339,0.000000222828585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,3064,10005605,WHITLEY COUNTY JAIL,101 WEST MARKET STREET,COLUMBIA CITY,IN,46725,-999,(260) 244-7119,COUNTY,OPEN,198,WHITLEY,18183,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.whitleygov.com/department/division.php?structureid=66,3/6/2018 0:00:00,IMAGERY/OTHER,12/11/2019 0:00:00,http://www.whitleygov.com/department/index.php?structureid=9,NOT AVAILABLE,-999,0.002394865900250,{C6ECB849-9833-48A1-AE5C-930ACC406218},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,313.104696589122909,0.002394865900246,0.000000327991139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,3065,10006759,WHITLEY COUNTY WORK RELEASE,351 W. PLAZA DRIVE,COLUMBIA CITY,IN,46725,-999,(260) 244-2313,COUNTY,OPEN,-999,WHITLEY,18183,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.whitleygov.com/department/division.php?structureid=79,3/6/2018 0:00:00,IMAGERY/OTHER,12/11/2019 0:00:00,http://www.whitleygov.com/department/index.php?structureid=12,NOT AVAILABLE,-999,0.001720573545570,{5BE2F050-95A2-4005-AD37-9052E7CBA595},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,230.525846140153874,0.001720573545570,0.000000126734419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,3066,10006911,HAMMOND JAIL,509 DOUGLAS ST,HAMMOND,IN,46320,-999,(219) 853-6466,LOCAL,OPEN,-999,LAKE,18089,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.hammondpolice.com/index.html,5/17/2018 0:00:00,IMAGERY/OTHER,12/11/2019 0:00:00,http://www.hammondpolice.com/index.html,NOT AVAILABLE,-999,0.002855809047180,{B5749965-CEBF-460E-8EA6-C99B46A38CB7},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,370.144986382899503,0.002855809047178,0.000000445382608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,3067,10002484,LINCOLN PARK WORK RELEASE,3706 S YAKIMA AVE,TACOMA,WA,98418,-999,(253) 671-7290,STATE,CLOSED,0,PIERCE,53053,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.thenewstribune.com/opinion/article150294352.html,5/14/2017 0:00:00,IMAGERY/OTHER,2/26/2020 0:00:00,https://www.thenewstribune.com/opinion/article150294352.html,MINIMUM,-999,0.001517575347150,{C6572FCD-2AAF-4C59-8E83-F59997D2BA35},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,191.430255027484890,0.001517575347150,0.000000093069626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,3084,10000094,SOUTHERN STATE CORRECTIONAL FACILITY,700 CHARLESTOWN RD,SPRINGFIELD,VT,05156,-999,(802) 885-9800,STATE,OPEN,313,WINDSOR,50027,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.vermont.gov/custody-supervision/facilities/sscfs-folder/facts-and-information-about-the-southern-state-correctional-facility/,12/30/2016 0:00:00,IMAGERY/OTHER,2/25/2020 0:00:00,https://doc.vermont.gov/custody-supervision/facilities/sscfs-folder/facts-and-information-about-the-southern-state-correctional-facility/,NOT AVAILABLE,370,0.010531750914200,{A1DECA5B-D79D-433D-B7EE-7BC6558F6B6C},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,1404.756369214296910,0.010531750914246,0.000007029322240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,3096,10001914,CHITTENDEN REGIONAL CORRECTIONAL FACILITY,7 FARRELL ST,SOUTH BURLINGTON,VT,05403,-999,(802) 863-7356,STATE,OPEN,142,CHITTENDEN,50007,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.vermont.gov/custody-supervision/facilities/crcf,12/30/2016 0:00:00,IMAGERY/OTHER,2/25/2020 0:00:00,https://doc.vermont.gov/custody-supervision/facilities/crcf,NOT AVAILABLE,185,0.004735429310870,{C523DC0D-E44A-4477-84E4-A7CFBFB5DD18},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,615.409896461256949,0.004735429310865,0.000001123637880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,3113,10003784,REGIONAL CORRECTIONAL CENTER,415 ROMA AVE NW,ALBUQUERQUE,NM,87102,-999,(505) 843-9011,FEDERAL,CLOSED,0,BERNALILLO,35001,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.koat.com/article/developer-makes-1-000-offer-for-old-downtown-jail/5064619,6/12/2015 0:00:00,IMAGERY/OTHER,2/4/2020 0:00:00,NOT AVAILABLE,MAXIMUM,970,0.002741629373140,{61EF2101-0461-400F-9B6A-C3159668BBFD},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,341.636131728180828,0.002741629373144,0.000000420408636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,3124,10006667,204 DEPOT STREET PROGRAM,204 DEPOT STREET,BENNINGTON,VT,05201,-999,(802) 442-6156,STATE,OPEN,8,BENNINGTON,50003,USA,922140,CORRECTIONAL INSTITUTIONS,https://dcf.vermont.gov/sites/dcf/files/Youth/PREA-204D-2017.pdf,6/9/2017 0:00:00,IMAGERY/OTHER,2/25/2020 0:00:00,https://seallinc.org/204-depot-program/,JUVENILE,8,0.000733539272294,{2311113E-B63A-40C1-BA9F-5AB5046D1B7F},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,91.819727488285565,0.000733539272294,0.000000030202249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,3131,10005714,CHAVES COUNTY JUVENILE DETENTION CENTER,119 E FOURTH ST,ROSWELL,NM,88201,-999,(575) 624-6519,COUNTY,OPEN,-999,CHAVES,35005,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.nmjustice.net/nmsc/juvenile/program.php?id=288,2/15/2016 0:00:00,IMAGERY/OTHER,2/4/2020 0:00:00,https://www.co.chaves.nm.us/148/Departments,JUVENILE,16,0.001663999753980,{9A643E71-3B14-4C3B-87E3-6987D0C4C87D},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,198.417689867348770,0.001663999753981,0.000000119511958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,3254,10003825,WEST SHORELINE CORRECTIONAL FACILITY,2500 S SHERIDAN DR,MUSKEGON HEIGHTS,MI,49444,-999,(231) 773-9200,STATE,CLOSED,1272,MUSKEGON,26121,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.michigan.gov/corrections/0,4551,7-119-68854_1381_1385-5373--,00.html",12/31/2016 0:00:00,IMAGERY/OTHER,12/20/2019 0:00:00,"http://www.michigan.gov/corrections/0,4551,7-119-68854_1381_1385---,00.html",MINIMUM,1282,0.013738948325300,{4FFAFC34-6777-4827-8D9A-C9C46BC01EA7},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,1800.477151940011026,0.013738948325333,0.000012751748545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,3261,10000681,LAWRENCE COUNTY JAIL,1306 LEXINGTON AVENUE,LAWRENCEVILLE,IL,62439,-999,(618) 943-1693,COUNTY,OPEN,-999,LAWRENCE,17101,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.lawrencecsd.com/,3/2/2018 0:00:00,IMAGERY/OTHER,11/18/2019 0:00:00,NOT AVAILABLE,NOT AVAILABLE,20,0.001362363487090,{D62004D8-B559-4AF1-87B5-1D7CD1643347},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,172.353139647801271,0.001362363487089,0.000000088669905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,3272,10005318,MURIEL WRIGHT RESIDENTIAL CENTER,298 BERNAL ROAD,SAN JOSE,CA,95119,-999,NOT AVAILABLE,COUNTY,CLOSED,0,SANTA CLARA,06085,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.sccgov.org/sites/bos/Management%20Audit/Documents/Probation_Admin_and_Support_Audit072613.pdf,7/26/2013 0:00:00,IMAGERY/OTHER,11/25/2019 0:00:00,NOT AVAILABLE,JUVENILE,-999,0.005867808439950,{59878F98-3346-4972-AB6F-9DCFD369511B},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,710.263057284511206,0.005867808439953,0.000002124888112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,3301,10005656,LINCOLN COUNTY SHERIFF'S DEPARTMENT / DETENTION CENTER,512 CALIFORNIA AVENUE,LIBBY,MT,59923,-999,(406) 293-4115,COUNTY,OPEN,-999,LINCOLN,30053,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.lincolncountymt.us/detention,3/29/2018 0:00:00,IMAGERY/OTHER,1/31/2020 0:00:00,http://www.lincolncountymt.us/sheriff-home,NOT AVAILABLE,29,0.002097538272990,{64066049-0BC6-4AE5-87DD-7C93A3ADB17D},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,280.657238135916316,0.002097538272987,0.000000189167028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,3306,10000141,FPC MONTGOMERY,MAXWELL AIR FORCE BASE,MONTGOMERY,AL,36112,-999,(334) 293-2100,FEDERAL,OPEN,858,MONTGOMERY,01101,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bop.gov/about/statistics/population_statistics.jsp, http://jayhurst.net/wp-content/uploads/2013/09/16-0216_Capacities_PP80_population_report.pdf",2/16/2016 0:00:00,IMAGERY/OTHER,11/5/2019 0:00:00,https://www.bop.gov/locations/,MINIMUM,920,0.016843217326800,{B7996B3F-16B6-4501-9847-947FCEB420EA},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,2115.338121760684771,0.015978269897919,0.000014111810089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,3347,10005316,SUNNYVALE DEPARTMENT OF PUBLIC SAFETY,700 ALL AMERICA WAY,SUNNYVALE,CA,94086,-999,(408) 730-7180,LOCAL,OPEN,-999,SANTA CLARA,06085,USA,922140,CORRECTIONAL INSTITUTIONS,https://sunnyvale.ca.gov/government/safety/default.htm,5/28/2020 0:00:00,IMAGERY/OTHER,11/25/2019 0:00:00,https://sunnyvale.ca.gov/government/safety/default.htm,NOT AVAILABLE,7,0.002717170504460,{BF730F57-2F9A-41A1-9DFC-B741730027C1},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,333.352807408633169,0.002717170504464,0.000000437065466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,3356,10006003,MADISON COUNTY JUVENILE DETENTION CENTER,224 LEXINGTON AVENUE,JACKSON,TN,38301,-999,(713) 423-6140 EXT 114,COUNTY,OPEN,-999,MADISON,47113,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.madisoncountytn.gov/152/Juvenile-Court,4/24/2018 0:00:00,IMAGERY/OTHER,12/6/2019 0:00:00,https://www.madisoncountytn.gov/152/Juvenile-Court,JUVENILE,7,0.002277023939250,{3E202F49-32DE-471C-A8DD-A1D6EDA8C9D3},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,269.879571007204049,0.002277023939254,0.000000182507945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,3366,10003627,YELLOWSTONE COUNTY DETENTION FACILITY,3165 KING AVE E,BILLINGS,MT,59101,-999,(406) 256-6881,COUNTY,OPEN,502,YELLOWSTONE,30111,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.co.yellowstone.mt.gov/sheriff/detention/dcsearch.asp,3/29/2018 0:00:00,IMAGERY/OTHER,1/31/2020 0:00:00,http://www.co.yellowstone.mt.gov/sheriff/detention/dcsearch.asp,MAXIMUM,274,0.005274913548840,{A0063084-C0C6-44C5-B6A9-B1ED2D705F53},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,714.083421072406054,0.005274913548842,0.000001044308907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,3370,10004184,PIEDMONT CORRECTIONAL INSTITUTION - MINIMUM SECURITY UNIT,4750 S MAIN ST,SALISBURY,NC,28147,-999,(704) 639-7540,STATE,OPEN,-999,ROWAN,37159,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ncdps.gov/adult-corrections/prisons/prison-facilities/piedmont-correctional-institution,12/12/2017 0:00:00,IMAGERY/OTHER,2/13/2020 0:00:00,https://www.ncdps.gov/adult-corrections/prisons/prison-facilities/piedmont-correctional-institution,MINIMUM,276,0.006236261157160,{E9E3184B-DD34-4A34-B0A9-E1C9E1220020},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,762.884688748333019,0.006236261157164,0.000001730768529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,3382,10006004,WAYNE COUNTY JAIL,1016 ANDREW JACKSON DR,WAYNESBORO,TN,38485,-999,(931) 722-3615,COUNTY,OPEN,130,WAYNE,47181,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.waynetnso.com/,3/31/2018 0:00:00,IMAGERY/OTHER,12/8/2019 0:00:00,http://www.waynetnso.com/index.php,NOT AVAILABLE,128,0.002923407921850,{E4DE4100-FCB7-45BB-BAEA-2730D47901B3},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,351.128911474617610,0.002923407921854,0.000000298249977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,3386,10004021,CAPE MAY COUNTY CORRECTIONAL CENTER,125 CERST HAVEN ROAD,CAPE MAY COURT HOUSE,NJ,08210,-999,(609) 463-6420,COUNTY,OPEN,246,CAPE MAY,34009,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cmcsheriff.net/corrections.html,12/7/2016 0:00:00,IMAGERY/OTHER,2/4/2020 0:00:00,http://www.cmcsheriff.net/corrections.html,MAXIMUM,188,0.006943783323290,{4192838B-844B-4D6A-AB4D-79341558D8E0},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,844.054301316797023,0.006943783323291,0.000001314746514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,3436,10005180,LANSING POLICE DEPARTMENT JAIL,120 WEST MICHIGAN AVE,LANSING,MI,48933,-999,(517) 483-4600,LOCAL,OPEN,-999,INGHAM,26065,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.lansingmi.gov/directory.aspx?did=37,5/18/2018 0:00:00,IMAGERY/OTHER,12/20/2019 0:00:00,https://www.lansingmi.gov/398/Police-Department,NOT AVAILABLE,-999,0.001084956020140,{14A10E13-1888-47F0-938F-23726740AA5C},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,143.295801775786231,0.000516710814950,0.000000007754979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,3454,10001373,LIVINGSTON COUNTY JAIL,150 S HIGHLANDER WAY,HOWELL,MI,48843,-999,(517) 546-2445,COUNTY,OPEN,220,LIVINGSTON,26093,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.livgov.com/sheriff/jail/,2/15/2016 0:00:00,IMAGERY/OTHER,12/20/2019 0:00:00,https://www.livgov.com/sheriff/jail/,NOT AVAILABLE,411,0.004865995048780,{1E53980F-E8CE-47C7-B39B-7F6A566499A0},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,629.248114446761974,0.004865995048784,0.000000862913751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,3473,10003841,ALLEGAN COUNTY JAIL,112 WALNUT ST,ALLEGAN,MI,49010,-999,(269) 673-0500,COUNTY,CLOSED,0,ALLEGAN,26005,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.hollandsentinel.com/article/20141004/NEWS/141009498,10/4/2014 0:00:00,IMAGERY/OTHER,12/20/2019 0:00:00,http://www.allegancounty.org/Government/SD/Index.asp?pt=Government,NOT AVAILABLE,173,0.002664745444790,{499283F6-2F7F-42BD-93FC-0E7BEEAA1D83},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,362.883074744646137,0.002664745444787,0.000000298960472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,3476,10004025,CECIL COUNTY DETENTION CENTER,500 LANDING LANE,ELKTON,MD,21921,-999,(410) 996-5800,COUNTY,OPEN,284,CECIL,24015,USA,922140,CORRECTIONAL INSTITUTIONS,http://dlslibrary.state.md.us/publications/JCR/2016/2016_309.pdf,8/30/2016 0:00:00,IMAGERY/OTHER,12/16/2019 0:00:00,http://www.ccgov.org/government/sheriff-s-office/detention-center,MAXIMUM,324,0.007181192773090,{E9A6393F-9D76-4716-8BC3-8FC00D03EFF3},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,897.331851129500819,0.007181192773093,0.000002741795447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,3504,10001362,CENTRAL MICHIGAN CORRECTIONAL FACILITY,320 N HUBBARD,ST LOUIS,MI,48880,-999,(989) 681-6668,STATE,OPEN,2542,GRATIOT,26057,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.michigan.gov/corrections/0,4551,7-119-68854_1381_1385-5489--,00.html",12/31/2016 0:00:00,IMAGERY/OTHER,12/20/2019 0:00:00,"http://www.michigan.gov/corrections/0,4551,7-119-68854_1381_1385---,00.html",MINIMUM,2566,0.021481098525800,{A5028745-411B-43CF-BF6E-63CC7BF43C78},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,2643.078658099854692,0.021481098525775,0.000020577868712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,3521,10006940,ELKHART COUNTY WORK RELEASE,201 N COTTAGE AVE,GOSHEN,IN,46528,-999,(574) 534-2210,COUNTY,OPEN,-999,ELKHART,18039,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.in.gov/idoc/2850.htm,4/22/2020 0:00:00,IMAGERY,4/30/2020 0:00:00,https://www.in.gov/idoc/2850.htm,NOT AVAILABLE,-999,0.003361898002960,{D7388F9D-625C-4CEC-B678-3A1B139261D4},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,420.370387227964841,0.003361898002956,0.000000423310612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
