OBJECTID,FID_1,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,SHAPE_Leng,GlobalID,CreationDa,Creator,EditDate,Editor,SHAPE_Le_1,Shape_Length,Shape_Area,FID,Site_Name,Site_Score,Site_EPA_I,SEMS_ID,Region_ID,State_1,City_1,County_1,Status_1,Latitude,Longitude,Proposed_D,Listing_Da,Constructi,Construc_1,NOID_Date,Deletion_D,Site_Listi,Site_Progr,Proposed_F,Listing_FR,NOID_FR_No,Deletion_F,Restoratio,Site_has_h,x,y,Status_2,BUFF_DIST,ORIG_FID
368,3328,10005114,FCI TEXARKANA CAMP,4001 LEOPARD DR,TEXARKANA,TX,75501,-999,(903) 838-4587,FEDERAL,OPEN,313,BOWIE,48037,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.bop.gov/about/statistics/population_statistics.jsp,2/16/2016 0:00:00,IMAGERY/OTHER,2/14/2020 0:00:00,https://www.bop.gov/locations/,MINIMUM,204,0.004253763720590,{30928D12-8F4C-401C-928B-FB64B6552024},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,510.033633273840962,0.004253763720595,0.000001221634262,368,Reilly Tar & Chemical Corp. (St. Louis Park Plant),NA,MND980609804,503858,5,Minnesota,St. Louis Park,Hennepin,NPL Site,44.941668999999997,-93.372219000000001,12/30/1982 0:00:00,9/8/1983,6/30/1997,441,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633591"" target=""_blank"">MND980609804 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0503858"" target=""_blank"">Reilly Tar & Chemical Corp. (St. Louis Park Plant)</a>,<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>,NA,NA,NA,No,-10394147.873299999162555,5612343.133779999800026,Active,3.000000000000000,369
369,3342,10005183,MIDDLESEX COUNTY JAIL AND HOUSE OF CORRECTION,269 TREBLE COVE RD.,BILLERICA,MA,01862,-999,(978) 667-1711,COUNTY,OPEN,985,MIDDLESEX,25017,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mass.gov/eopss/docs/doc/research-reports/overcrowding/2017-1stqtr-prisoncapacity-report.pdf,3/27/2017 0:00:00,IMAGERY/OTHER,12/18/2019 0:00:00,https://www.middlesexsheriff.org/middlesex-jail-house-correction,MAXIMUM,1501,0.010837958472000,{CB2F8AFF-3590-4D7D-B0AA-D04CAEE65701},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,1428.499828343267154,0.010837958471981,0.000004399069227,369,South Andover Site,35.41,MND980609614,503845,5,Minnesota,Andover,Anoka,NPL Site,45.217900000000000,-93.317999999999998,12/30/1982 0:00:00,9/8/1983,11/1/1994,280,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633592"" target=""_blank"">MND980609614 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0503845"" target=""_blank"">South Andover Site</a>,<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>,NA,NA,NA,<a href=""https://www.epa.gov/superfund/partially-deleted-national-priorities-list-npl-sites-site-name"" target=""_blank"">Yes</a>,-10388112.241800000891089,5655890.860609999857843,Active,3.000000000000000,370
370,3347,10005316,SUNNYVALE DEPARTMENT OF PUBLIC SAFETY,700 ALL AMERICA WAY,SUNNYVALE,CA,94086,-999,(408) 730-7180,LOCAL,OPEN,-999,SANTA CLARA,06085,USA,922140,CORRECTIONAL INSTITUTIONS,https://sunnyvale.ca.gov/government/safety/default.htm,5/28/2020 0:00:00,IMAGERY/OTHER,11/25/2019 0:00:00,https://sunnyvale.ca.gov/government/safety/default.htm,NOT AVAILABLE,7,0.002717170504460,{BF730F57-2F9A-41A1-9DFC-B741730027C1},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,333.352807408633169,0.002717170504464,0.000000437065466,370,General Mills/Henkel Corp.,36.28,MND051441731,503775,5,Minnesota,Minneapolis,Hennepin,NPL Site,44.990000000000002,-93.222780999999998,9/8/1983 0:00:00,9/21/1984,6/5/1992,87,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633595"" target=""_blank"">MND051441731 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0503775"" target=""_blank"">General Mills/Henkel Corp.</a>,<a href=""https://semspub.epa.gov/src/document/11/189640"" target=""_blank"">09/08/1983 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189627"" target=""_blank"">09/21/1984 (PDF)</a>,NA,NA,NA,No,-10377512.511299999430776,5619947.328209999948740,Active,3.000000000000000,371
371,3356,10006003,MADISON COUNTY JUVENILE DETENTION CENTER,224 LEXINGTON AVENUE,JACKSON,TN,38301,-999,(713) 423-6140 EXT 114,COUNTY,OPEN,-999,MADISON,47113,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.madisoncountytn.gov/152/Juvenile-Court,4/24/2018 0:00:00,IMAGERY/OTHER,12/6/2019 0:00:00,https://www.madisoncountytn.gov/152/Juvenile-Court,JUVENILE,7,0.002277023939250,{3E202F49-32DE-471C-A8DD-A1D6EDA8C9D3},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,269.879571007204049,0.002277023939254,0.000000182507945,371,Joslyn Manufacturing & Supply Co.,44.3,MND044799856,503767,5,Minnesota,Brooklyn Center,Hennepin,NPL Site,45.045000000000002,-93.333338999999995,9/8/1983 0:00:00,9/21/1984,12/21/1995,356,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633596"" target=""_blank"">MND044799856 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0503767"" target=""_blank"">Joslyn Manufacturing & Supply Co.</a>,<a href=""https://semspub.epa.gov/src/document/11/189640"" target=""_blank"">09/08/1983 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189627"" target=""_blank"">09/21/1984 (PDF)</a>,NA,NA,NA,<a href=""https://www.epa.gov/superfund/partially-deleted-national-priorities-list-npl-sites-site-name"" target=""_blank"">Yes</a>,-10389819.771500000730157,5628608.599399999715388,Active,3.000000000000000,372
372,3366,10003627,YELLOWSTONE COUNTY DETENTION FACILITY,3165 KING AVE E,BILLINGS,MT,59101,-999,(406) 256-6881,COUNTY,OPEN,502,YELLOWSTONE,30111,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.co.yellowstone.mt.gov/sheriff/detention/dcsearch.asp,3/29/2018 0:00:00,IMAGERY/OTHER,1/31/2020 0:00:00,http://www.co.yellowstone.mt.gov/sheriff/detention/dcsearch.asp,MAXIMUM,274,0.005274913548840,{A0063084-C0C6-44C5-B6A9-B1ED2D705F53},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,714.083421072406054,0.005274913548842,0.000001044308907,372,MacGillis & Gibbs/Bell Lumber & Pole Co.,48.33,MND006192694,503722,5,Minnesota,New Brighton,Ramsey,NPL Site,45.055000000000000,-93.194731000000004,9/8/1983 0:00:00,9/21/1984,9/25/2002,834,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633597"" target=""_blank"">MND006192694 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0503722"" target=""_blank"">MacGillis & Gibbs/Bell Lumber & Pole Co.</a>,<a href=""https://semspub.epa.gov/src/document/11/189640"" target=""_blank"">09/08/1983 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189627"" target=""_blank"">09/21/1984 (PDF)</a>,NA,NA,NA,No,-10374389.999500000849366,5630184.270379999652505,Active,3.000000000000000,373
373,3370,10004184,PIEDMONT CORRECTIONAL INSTITUTION - MINIMUM SECURITY UNIT,4750 S MAIN ST,SALISBURY,NC,28147,-999,(704) 639-7540,STATE,OPEN,-999,ROWAN,37159,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ncdps.gov/adult-corrections/prisons/prison-facilities/piedmont-correctional-institution,12/12/2017 0:00:00,IMAGERY/OTHER,2/13/2020 0:00:00,https://www.ncdps.gov/adult-corrections/prisons/prison-facilities/piedmont-correctional-institution,MINIMUM,276,0.006236261157160,{E9E3184B-DD34-4A34-B0A9-E1C9E1220020},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,762.884688748333019,0.006236261157164,0.000001730768529,373,Perham Arsenic Site,37.98,MND980609572,503842,5,Minnesota,Perham,Otter Tail,NPL Site,46.587781000000000,-95.571661000000006,9/8/1983 0:00:00,9/21/1984,9/29/1998,569,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633601"" target=""_blank"">MND980609572 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0503842"" target=""_blank"">Perham Arsenic Site</a>,<a href=""https://semspub.epa.gov/src/document/11/189640"" target=""_blank"">09/08/1983 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189627"" target=""_blank"">09/21/1984 (PDF)</a>,NA,NA,NA,No,-10638988.636800000444055,5875047.096010000444949,Active,3.000000000000000,374
374,3377,10005455,KNOX COUNTY JAIL,400 MAIN ST,KNOXVILLE,TN,37902,-999,(865) 342-9620,COUNTY,OPEN,210,KNOX,47093,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html, http://www.knoxsheriff.org/index.php",3/31/2018 0:00:00,IMAGERY/OTHER,12/8/2019 0:00:00,http://www.knoxsheriff.org/index.php,NOT AVAILABLE,215,0.004881457555830,{33B6F71B-D9D3-4CF7-9D43-A48403EAB5D1},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,584.459982049012524,0.004881457555831,0.000001167555104,374,St. Regis Paper Co.,52.88,MND057597940,503781,5,Minnesota,Cass Lake,Cass,NPL Site,47.375560999999998,-94.605549999999994,9/8/1983 0:00:00,9/21/1984,NA,NA,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633602"" target=""_blank"">MND057597940 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0503781"" target=""_blank"">St. Regis Paper Co.</a>,<a href=""https://semspub.epa.gov/src/document/11/189640"" target=""_blank"">09/08/1983 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189627"" target=""_blank"">09/21/1984 (PDF)</a>,NA,NA,NA,No,-10531441.652200000360608,6003592.091300000436604,Active,3.000000000000000,375
375,3382,10006004,WAYNE COUNTY JAIL,1016 ANDREW JACKSON DR,WAYNESBORO,TN,38485,-999,(931) 722-3615,COUNTY,OPEN,130,WAYNE,47181,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.waynetnso.com/,3/31/2018 0:00:00,IMAGERY/OTHER,12/8/2019 0:00:00,http://www.waynetnso.com/index.php,NOT AVAILABLE,128,0.002923407921850,{E4DE4100-FCB7-45BB-BAEA-2730D47901B3},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,351.128911474617610,0.002923407921854,0.000000298249977,375,Newton County Wells,50,MOD985798339,702514,7,Missouri,Joplin,Newton,NPL Site,37.044722000000000,-94.473056000000000,1/19/1999 0:00:00,7/27/2000,4/13/2009,1064,NA,NA,<a href=""https://semspub.epa.gov/src/document/07/30296155"" target=""_blank"">MOD985798339 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0702514"" target=""_blank"">Newton County Wells</a>,<a href=""http://www.gpo.gov/fdsys/pkg/FR-1999-01-19/pdf/99-1021.pdf"" target=""_blank"">01/19/1999 (PDF)</a>,<a href=""http://www.gpo.gov/fdsys/pkg/FR-2000-07-27/pdf/00-18902.pdf"" target=""_blank"">07/27/2000 (PDF)</a>,NA,NA,NA,No,-10516692.487600000575185,4445342.291930000297725,Active,3.000000000000000,376
376,3386,10004021,CAPE MAY COUNTY CORRECTIONAL CENTER,125 CERST HAVEN ROAD,CAPE MAY COURT HOUSE,NJ,08210,-999,(609) 463-6420,COUNTY,OPEN,246,CAPE MAY,34009,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cmcsheriff.net/corrections.html,12/7/2016 0:00:00,IMAGERY/OTHER,2/4/2020 0:00:00,http://www.cmcsheriff.net/corrections.html,MAXIMUM,188,0.006943783323290,{4192838B-844B-4D6A-AB4D-79341558D8E0},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,844.054301316797023,0.006943783323291,0.000001314746514,376,St. Louis River Site,32.08,MND039045430,503761,5,Minnesota,St. Louis County,St. Louis,NPL Site,46.677781000000003,-92.212219000000005,9/8/1983 0:00:00,9/21/1984,NA,NA,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633606"" target=""_blank"">MND039045430 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0503761"" target=""_blank"">St. Louis River Site</a>,<a href=""https://semspub.epa.gov/src/document/11/189640"" target=""_blank"">09/08/1983 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189627"" target=""_blank"">09/21/1984 (PDF)</a>,NA,NA,NA,No,-10265017.264000000432134,5889637.412650000303984,Active,3.000000000000000,377
377,3389,10000833,FCI VICTORVILLE MEDIUM II CAMP,13777 AIR EXPRESSWAY BOULEVARD,VICTORVILLE,CA,92394,-999,(760) 530-5700,FEDERAL,OPEN,278,SAN BERNARDINO,06071,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bop.gov/about/statistics/population_statistics.jsp, http://jayhurst.net/wp-content/uploads/2013/09/16-0216_Capacities_PP80_population_report.pdf",2/16/2016 0:00:00,IMAGERY/OTHER,11/25/2019 0:00:00,https://www.bop.gov/locations/,MINIMUM,256,0.006223708271440,{DD4F2908-468E-4FC4-9752-B4B96E777B4E},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,757.310846462441077,0.006223708271440,0.000002158260429,377,Kurt Manufacturing Co.,31.41,MND059680165,503786,5,Minnesota,Fridley,Anoka,NPL Site,45.064411000000000,-93.268360999999999,10/15/1984 0:00:00,6/10/1986,9/20/1995,316,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633610"" target=""_blank"">MND059680165 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0503786"" target=""_blank"">Kurt Manufacturing Co.</a>,<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>,NA,NA,NA,No,-10382586.453600000590086,5631667.386020000092685,Active,3.000000000000000,378
378,3394,10000831,FCI VICTORVILLE MEDIUM II,13777 AIR EXPRESSWAY BOULEVARD,VICTORVILLE,CA,92394,-999,(760) 530-5700,FEDERAL,OPEN,1216,SAN BERNARDINO,06071,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bop.gov/about/statistics/population_statistics.jsp, http://jayhurst.net/wp-content/uploads/2013/09/16-0216_Capacities_PP80_population_report.pdf",2/16/2016 0:00:00,IMAGERY/OTHER,11/25/2019 0:00:00,https://www.bop.gov/locations/,MEDIUM,1152,0.017441822236500,{8AD41746-C448-4574-9D21-DA5978AC786E},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,2064.181865415838729,0.017441822236451,0.000018456673462,378,Long Prairie Ground Water Contamination,31.94,MND980904072,503903,5,Minnesota,Long Prairie,Todd,NPL Site,45.978530999999997,-94.856639000000001,10/15/1984 0:00:00,6/10/1986,9/19/1997,457,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633611"" target=""_blank"">MND980904072 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0503903"" target=""_blank"">Long Prairie Ground Water Contamination</a>,<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>,NA,NA,NA,No,-10559392.751800000667572,5776909.465180000290275,Active,3.000000000000000,379
379,3396,10005808,LEADERSHIP TRAINING INSTITUTE - PROJECT 350,350 GREENWICH STREET,HEMPSTEAD,NY,11550,-999,(516) 483-3400,LOCAL,OPEN,-999,NASSAU,36059,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ltiny.org/programs-services/re-entry-services/,5/21/2018 0:00:00,IMAGERY/OTHER,2/13/2020 0:00:00,http://www.ltiny.org/,JUVENILE,8,0.000705431672731,{CD8B8923-7579-4946-BE9F-4E94776A6713},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,88.909753176313984,0.000705431672731,0.000000029924735,379,Naval Industrial Reserve Ordnance Plant,30.83,MN3170022914,504009,5,Minnesota,Fridley,Anoka,NPL Site,45.058830999999998,-93.273668999999998,7/14/1989 0:00:00,11/21/1989,9/23/2003,873,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633616"" target=""_blank"">MN3170022914 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0504009"" target=""_blank"">Naval Industrial Reserve Ordnance Plant</a>,<a href=""https://semspub.epa.gov/src/document/11/189650"" target=""_blank"">07/14/1989 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189634"" target=""_blank"">11/21/1989 (PDF)</a>,NA,NA,NA,<a href=""https://www.epa.gov/superfund/partially-deleted-national-priorities-list-npl-sites-site-name"" target=""_blank"">Yes</a>,-10383177.337500000372529,5630787.982920000329614,Active,3.000000000000000,380
380,3403,10000832,FCI VICTORVILLE MEDIUM I,13777 AIR EXPRESSWAY BOULEVARD,VICTORVILLE,CA,92394,-999,(760) 246-2400,FEDERAL,OPEN,1235,SAN BERNARDINO,06071,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bop.gov/about/statistics/population_statistics.jsp, http://jayhurst.net/wp-content/uploads/2013/09/16-0216_Capacities_PP80_population_report.pdf",2/16/2016 0:00:00,IMAGERY/OTHER,11/25/2019 0:00:00,https://www.bop.gov/locations/,MEDIUM,1152,0.015254499372800,{DDDE98E3-8850-4581-BF49-6534520C5387},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,1900.825366300128280,0.015254499372782,0.000016752690274,380,Freeway Sanitary Landfill,45.91,MND038384004,503760,5,Minnesota,Burnsville,Dakota,NPL Site,44.795000000000002,-93.293330999999995,9/18/1985 0:00:00,6/10/1986,NA,NA,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633620"" target=""_blank"">MND038384004 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0503760"" target=""_blank"">Freeway Sanitary Landfill</a>,<a href=""https://semspub.epa.gov/src/document/11/189643"" target=""_blank"">09/18/1985 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>,NA,NA,NA,No,-10385366.101299999281764,5589305.961179999634624,Active,3.000000000000000,381
381,3414,10000685,SOUTHWESTERN ILLINOIS CORRECTIONAL CENTER,950 KINGSHIGHWAY ST,EAST ST LOUIS,IL,62203,-999,(618) 394-2200,STATE,OPEN,471,ST. CLAIR,17163,USA,922140,CORRECTIONAL INSTITUTIONS,https://www2.illinois.gov/idoc/facilities/Pages/southwesternillinoiscorrectionalcenter.aspx,8/31/2017 0:00:00,IMAGERY/OTHER,11/18/2019 0:00:00,https://www.illinois.gov/idoc/facilities/Pages/AllFacilities.aspx,MINIMUM,763,0.009913466105060,{C0FB52BC-5135-4ABC-95CE-6CB6AF223B01},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,1221.752917817227626,0.009913466105057,0.000004584947838,381,Waite Park Wells,31.94,MND981002249,503924,5,Minnesota,Waite Park,Stearns,NPL Site,45.561669000000002,-94.215000000000003,9/18/1985 0:00:00,6/10/1986,9/21/1999,645,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633621"" target=""_blank"">MND981002249 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0503924"" target=""_blank"">Waite Park Wells</a>,<a href=""https://semspub.epa.gov/src/document/11/189643"" target=""_blank"">09/18/1985 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>,NA,NA,NA,No,-10487965.825099999085069,5710382.467729999683797,Active,3.000000000000000,382
382,3416,10004724,SOUTHWESTERN ILLINOIS WORK CAMP,950 KINGSHIGHWAY ST,EAST ST LOUIS,IL,62203,-999,(618) 394-2200,STATE,OPEN,92,ST. CLAIR,17163,USA,922140,CORRECTIONAL INSTITUTIONS,https://www2.illinois.gov/idoc/facilities/Pages/southwesternillinoiscorrectionalcenter.aspx,4/1/2017 0:00:00,IMAGERY/OTHER,11/18/2019 0:00:00,https://www.illinois.gov/idoc/facilities/Pages/AllFacilities.aspx,MINIMUM,92,0.001849764513860,{1D48745F-5ADB-45AA-A4DE-1292BE4C5FDE},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,249.832185586807526,0.001849764513855,0.000000154697679,382,Ritari Post & Pole,29.81,MND980904064,503902,5,Minnesota,Sebeka,Wadena,NPL Site,46.660800000000002,-95.029799999999994,1/22/1987 0:00:00,7/22/1987,9/26/2001,796,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633624"" target=""_blank"">MND980904064 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0503902"" target=""_blank"">Ritari Post & Pole</a>,<a href=""https://semspub.epa.gov/src/document/11/189645"" target=""_blank"">01/22/1987 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189629"" target=""_blank"">07/22/1987 (PDF)</a>,NA,NA,NA,No,-10578668.946200000122190,5886882.686099999584258,Active,3.000000000000000,383
383,3436,10005180,LANSING POLICE DEPARTMENT JAIL,120 WEST MICHIGAN AVE,LANSING,MI,48933,-999,(517) 483-4600,LOCAL,OPEN,-999,INGHAM,26065,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.lansingmi.gov/directory.aspx?did=37,5/18/2018 0:00:00,IMAGERY/OTHER,12/20/2019 0:00:00,https://www.lansingmi.gov/398/Police-Department,NOT AVAILABLE,-999,0.001084956020140,{14A10E13-1888-47F0-938F-23726740AA5C},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,143.295801775786231,0.001084956020145,0.000000073496679,383,Baytown Township Ground Water Plume,35.62,MND982425209,505340,5,Minnesota,Baytown Township,Washington,NPL Site,45.000000000000000,-92.833332999999996,10/14/1992 0:00:00,12/16/1994,NA,NA,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633419"" target=""_blank"">MND982425209 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0505340"" target=""_blank"">Baytown Township Ground Water Plume</a>,<a href=""https://semspub.epa.gov/src/document/11/189654"" target=""_blank"">10/14/1992 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189639"" target=""_blank"">12/16/1994 (PDF)</a>,NA,NA,NA,No,-10334159.358200000599027,5621521.486189999617636,Active,3.000000000000000,384
384,3454,10001373,LIVINGSTON COUNTY JAIL,150 S HIGHLANDER WAY,HOWELL,MI,48843,-999,(517) 546-2445,COUNTY,OPEN,220,LIVINGSTON,26093,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.livgov.com/sheriff/jail/,2/15/2016 0:00:00,IMAGERY/OTHER,12/20/2019 0:00:00,https://www.livgov.com/sheriff/jail/,NOT AVAILABLE,411,0.004865995048780,{1E53980F-E8CE-47C7-B39B-7F6A566499A0},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,629.248114446761974,0.004865995048784,0.000000862913751,384,South Minneapolis Residential Soil Contamination,44.58,MNN000509136,509136,5,Minnesota,Minneapolis,Hennepin,NPL Site,44.952800000000003,-93.242699999999999,9/27/2006 0:00:00,9/19/2007,9/27/2011,1111,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633092"" target=""_blank"">MNN000509136 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0509136"" target=""_blank"">South Minneapolis Residential Soil Contamination</a>,<a href=""http://www.gpo.gov/fdsys/pkg/FR-2006-09-27/pdf/E6-15854.pdf"" target=""_blank"">09/27/2006 (PDF)</a>,<a href=""http://www.gpo.gov/fdsys/pkg/FR-2007-09-19/pdf/E7-18155.pdf"" target=""_blank"">09/19/2007 (PDF)</a>,NA,NA,NA,<a href=""https://www.epa.gov/superfund/partially-deleted-national-priorities-list-npl-sites-site-name"" target=""_blank"">Yes</a>,-10379729.884199999272823,5614093.870360000059009,Active,3.000000000000000,385
385,3455,10001351,GRAND TRAVERSE COUNTY CORRECTIONAL FACILITY,320 WASHINGTON ST,TRAVERSE CITY,MI,49684,-999,(231) 922-4530,COUNTY,OPEN,154,GRAND TRAVERSE,26055,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.michigan.gov/documents/corrections/JPIS_-_CY_2010_344047_7.pdf,2/15/2016 0:00:00,IMAGERY/OTHER,12/20/2019 0:00:00,http://www.grandtraverse.org/790/Corrections-Division,NOT AVAILABLE,194,0.003510397482640,{4A18B352-494A-4558-85AC-C931AD6DDEC4},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,433.040906184086566,0.003510397482643,0.000000381230584,385,Spring Park Municipal Well Field,50,MNN000502963,502963,5,Minnesota,Spring Park,Hennepin,NPL Site,44.935943999999999,-93.633306000000005,1/18/2018 0:00:00,5/17/2018,NA,NA,NA,NA,<a href=""https://semspub.epa.gov/src/document/11/197218"" target=""_blank"">MNN000502963 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0502963"" target=""_blank"">Spring Park Municipal Well Field</a>,<a href=""http://www.gpo.gov/fdsys/pkg/FR-2018-01-18/pdf/2018-00623.pdf"" target=""_blank"">01/18/2018 (PDF)</a>,<a href=""http://www.gpo.gov/fdsys/pkg/FR-2018-05-17/pdf/2018-10464.pdf"" target=""_blank"">05/17/2018 (PDF)</a>,NA,NA,NA,No,-10423211.945199999958277,5611442.810759999789298,Active,3.000000000000000,386
